Name,Description,Image URL
"Basil, Purple Ruffles (Ocimum basilicum) - 250 Seeds","Basil, Purple Ruffles (Ocimum basilicum) - 250 Seeds

• All American Selection (AAS) Winner
• Heirloom
• Open Pollinated
• American Grown Seeds
• Annual
• USDA Zone: All Zones

Basil, Purple Ruffles, growing to 12-18 inches tall, is an All-American Selection winner for a reason!  This gorgeous heirloom variety is a showstopper with its deep purple, ruffled leaves and delightful, mild basil flavor with undertones of clove and anise.  Not only does it add a pop of color to your garden, but it also brings a unique flavor to your favorite dishes.  Use it fresh in salads or to garnish your culinary creations.

GROWING INSTRUCTIONS:
Start seeds indoors 6-8 weeks before the last frost. Sow seeds on the surface of the soil and lightly press them in, as they need light to germinate. Keep the soil moist but not soggy and provide them with plenty of bright, indirect light. After the last frost, transplant seedlings outdoors, spacing them 8-12 inches apart in full sun. Basil prefers well-draining soil and regular watering.",//southernseeds.com/cdn/shop/products/basil-purple-ruffles-ocimum-basilicum-250-seeds-472392_180x.jpg?v=1663210009 180w
"Basil, Spicy Globe (Ocimum basilicum) - 250 Seeds","Basil, Spicy Globe (Ocimum basilicum) - 250 Seeds

• Heirloom
• Open Pollinated
• American Grown Seeds
• Annual
• USDA Zone: All Zones

Spicy Globe Basil, growing to just 6-12 inches tall, is a compact and flavorful heirloom variety, perfect for container gardening or adding a unique touch to your herb garden.  Its small, dense leaves pack a punch of spicy, peppery flavor, making it an excellent addition to Italian and Mediterranean dishes, especially those featuring tomatoes. Its compact, rounded shape also adds visual interest to your garden or patio.

GROWING INSTRUCTIONS:
Start seeds indoors 6-8 weeks before the last frost. Sow seeds on the surface of the soil and lightly press them in, as they need light to germinate. Keep the soil moist but not soggy and provide them with plenty of bright, indirect light. After the last frost, transplant seedlings outdoors or into larger containers, spacing them 6-8 inches apart in full sun. Basil prefers well-draining soil and regular watering.",//southernseeds.com/cdn/shop/products/basil-spicy-globe-ocimum-basilicum-250-seeds-557385_180x.jpg?v=1663210164 180w
"Basil, Thai Siam Queen (Ocimum basilicum) - 250 Seeds","Basil, Thai Siam Queen (Ocimum basilicum) - 250 Seeds

• 1997 All-American Selection Winner
• Heirloom
• Non-GMO
• Open Pollinated
• American Grown Seeds
• Annual
• USDA Zone: 2-11

Introducing Basil, Siam Queen (Thai), an award-winning variety with vibrant green leaves and a unique licorice-basil aroma. Growing to 18-36 inches tall, its striking flavor profile, featuring anise and clove notes, brings an exciting twist to Thai cuisine, salads, and teas.  The beautiful purple flowers are also edible and make a lovely addition to your dishes and drinks.

GROWING INSTRUCTIONS:
Start seeds indoors 6-8 weeks before the last frost. Sow seeds on the surface of the soil and lightly press them in, as they need light to germinate. Keep the soil moist but not soggy and provide them with plenty of bright, indirect light. After the last frost, transplant seedlings outdoors, spacing them 12-18 inches apart in full sun. Basil prefers well-draining soil and regular watering.",//southernseeds.com/cdn/shop/products/basil-thai-sweet-ocimum-basilicum-thai-siam-queen-250-seeds-351074_180x.jpg?v=1663210013 180w
"Bee Balm, Lemon Bergamot (Monarda citriodora) - 100 Seeds","Bee Balm, Lemon Bergamot (Monarda citriodora) - 100 Seeds

• Heirloom
• Open Pollinated
• American Grown Seeds
• Annual
• USDA Zone: 3-9

Saying hello to Lemon Bergamot, also known as Lemon Bee Balm, is like welcoming a party in your garden! This annual herb, growing to 2-3 feet tall, is not only a beauty to behold with its charming pinkish-purple blooms but also a magnet for pollinators. Bees, butterflies, and hummingbirds won't be able to resist its sweet nectar! As if that wasn't enough, this little beauty is also known for its strong lemon scent and flavor, making it a delicious and refreshing addition to teas, salads, and other culinary creations.

GROWING INSTRUCTIONS:
Direct sow seeds outdoors after the danger of frost has passed. Sow seeds on the surface of the soil and gently press them in, as they need light to germinate. Keep the soil moist but not soggy and provide them with plenty of sunlight. Thin seedlings to 12-18 inches apart once they have a few sets of true leaves. Lemon Bee Balm prefers well-draining soil and full sun. Harvest in 60-90 days.",//southernseeds.com/cdn/shop/files/shopify_-_2024-09-02T180045.177_180x.png?v=1725318135 180w
"Bee Balm, Monarda Mix (Monarda didyma) - 20 Seeds","Bee Balm, Monarda Mix (Monarda didyma) - 20 Seeds

• Heirloom
• Open Pollinated
• American Grown Seeds
• Perennial
• USDA Zone: 4-8

Meet Monarda Mix Bee Balm, the perennial herb that brings all the bees to the yard, and more! From bees to butterflies to hummingbirds, this native plant, growing 2-4 feet tall, is a total crowd-pleaser. Expect a vibrant mix of colors, from fiery reds to deep pinks and purples, bursting forth in your summer garden. And the fun doesn't stop at looks! These blooms offer a burst of minty fragrance and flavor, perfect for teas, salads, or just enjoying their refreshing scent.

GROWING INSTRUCTIONS:
Direct sow seeds outdoors after the danger of frost has passed or start indoors 6-8 weeks before. Sow seeds on the surface of the soil and lightly press them in, as they need light to germinate. Keep the soil moist but not soggy and provide them with plenty of bright, indirect light. After the last frost, transplant seedlings outdoors, spacing them 12-18 inches apart in full sun. Monarda prefers well-draining soil and regular watering. Harvest in 90-100 days.",//southernseeds.com/cdn/shop/products/bee-balm-monarda-mix-monarda-didyma-20-seeds-308759_180x.jpg?v=1663210213 180w
"Bee Balm, Purple Bergamot (Monarda media) - 50 Seeds","Bee Balm, Purple Bergamot (Monarda media) - 50 Seeds

• Heirloom
• Open Pollinated
• American Grown Seeds
• Perennial
• USDA Zone: 4-9

Purple Bergamot Bee Balm, a stunning native wildflower, is a must-have for any pollinator garden. Growing 2-3 feet tall, this perennial herb produces vibrant lavender-purple blooms that attract a flurry of bees, butterflies, and hummingbirds throughout the summer. Not only does it add a splash of color to your landscape, but its aromatic foliage also releases a delightful minty fragrance when crushed.

GROWING INSTRUCTIONS:
Direct sow seeds outdoors after the danger of frost has passed or start indoors 6-8 weeks before. Sow seeds on the surface of the soil and lightly press them in, as they need light to germinate. Keep the soil moist but not soggy and provide them with plenty of bright, indirect light. After the last frost, transplant seedlings outdoors, spacing them 12-18 inches apart in full sun. Monarda prefers well-draining soil and regular watering. Harvest in 90-100 days.",//southernseeds.com/cdn/shop/products/bee-balm-purple-bergamot-monarda-media-50-seeds-170751_180x.jpg?v=1663210164 180w
"Bee Balm, Scarlet Bergamot (Monarda didyma) - 20 Seeds","Bee Balm, Scarlet Bergamot (Monarda didyma) - 20 Seeds

• Heirloom
• Open Pollinated
• American Grown Seeds
• Perennial
• USDA Zone: 4-9

Scarlet Bergamot Bee Balm, a showstopper of a plant, will have your garden abuzz with life! Its vibrant, red flowers, which grow to be 2-4 feet tall, are a favorite of bees, butterflies, and hummingbirds alike, providing a spectacular display of color and activity throughout the summer. But this Bee Balm isn't just about good looks.  It's also an edible flower, and the minty-scented leaves can be used for tea or added to potpourri. This is a Southern Seeds favorite!!!

GROWING INSTRUCTIONS:
Direct sow seeds outdoors after the danger of frost has passed or start indoors 6-8 weeks before. Sow seeds on the surface of the soil and lightly press them in, as they need light to germinate. Keep the soil moist but not soggy and provide them with plenty of bright, indirect light. After the last frost, transplant seedlings outdoors, spacing them 12-18 inches apart in full sun. Monarda prefers well-draining soil and regular watering. Harvest in 90-100 days.",//southernseeds.com/cdn/shop/products/bee-balm-scarlet-bergamot-monarda-didyma-20-seeds-990318_180x.jpg?v=1663210164 180w
"Bee Balm, Spotted Bergamot (Monarda punctata) - 50 Seeds","Bee Balm, Spotted Bergamot (Monarda punctata) - 50 Seeds

• Heirloom
• Open Pollinated
• American Grown Seeds
• Perennial
• USDA Zone: 3-9

Say hello to the Spotted Bergamot Bee Balm, an engaging herb that doubles as a pollinator magnet! Thisunique beauty boasts soft lavender or pink tubular flowers that stand out with speckled bracts. Reaching 2-3 feet tall, it's a real head-turner, not only for its looks but its fragrance too. This heirloom variety, native to North America, carries a subtle citrusy scent, adding a refreshing touch to your garden. Not just for show, Spotted Bergamot is also known for its traditional uses in herbal remedies.

GROWING INSTRUCTIONS:
Direct sow seeds outdoors after the danger of frost has passed or start indoors 6-8 weeks before. Sow seeds on the surface of the soil and lightly press them in, as they need light to germinate. Keep the soil moist but not soggy and provide them with plenty of bright, indirect light. After the last frost, transplant seedlings outdoors, spacing them 12-18 inches apart in full sun. Monarda prefers well-draining soil and regular watering. Harvest in 90-100 days.",//southernseeds.com/cdn/shop/products/bee-balm-spotted-bergamot-monarda-punctata-50-seeds-684112_180x.jpg?v=1663210153 180w
"Bee Balm, Wild Bergamot - Mintleaf (Monarda fistulosa) - 100 Seeds","Bee Balm, Wild Bergamot - Mintleaf (Monarda fistulosa) - 100 Seeds

• Heirloom
• Open Pollinated
• American Grown Seeds
• Perennial
• USDA Zone: 3-9

Welcome the Wild Bergamot Bee Balm, a charismatic plant that marries utility with beauty, growing to 2-4 feet tall. This heirloom cultivar brings forth striking lavender blossoms that are an absolute feast for bees, butterflies, and hummingbirds.Its minty-scented foliage is not just for show; it's a favorite for teas and adds a unique flavor twist to salads and other culinary delights.  A North American native, this wildflower is a robust addition to your garden, thriving even in tough conditions.

GROWING INSTRUCTIONS:
Direct sow seeds outdoors after the danger of frost has passed or start indoors 6-8 weeks before. Sow seeds on the surface of the soil and lightly press them in, as they need light to germinate. Keep the soil moist but not soggy and provide them with plenty of bright, indirect light. After the last frost, transplant seedlings outdoors, spacing them 12-18 inches apart in full sun. Monarda prefers well-draining soil and regular watering. Harvest in 90-100 days.",//southernseeds.com/cdn/shop/products/bee-balm-wild-bergamot-mintleaf-monarda-fistulosa-100-seeds-612724_180x.jpg?v=1663210163 180w
Bishop's Flower - Wild Carrot (Ammi majus) - 500 Seeds,"Bishop's Flower is a classic native wildflower that tends to grow in even the most challenging of circumstances. Also sometimes called ""White Lace"", this variety is also an excellent choice for cut-flower bouquets. Bishop's flower (Ammi majus) and Queen Anne's lace (Daucus carota) are frequently mistaken in gardens and popular garden periodicals. Both plants have a similar appearance and thrive under comparable conditions. Both are cherished by florists.

•Heirloom
•Non-GMO
•American grown seeds
•Height: 24""
•Annual
•USDA Zones: 3-9

Planting Instructions:
Direct sow seeds 1/4"" deep in average soil in full sun after all danger of frost. It is not recommended to start indoors as plants are challenging to transplant. Sow where you want them to grow. Prepare the soil by removing weeds and working organic matter into the top 6-8 inches of soil; then level and smooth. Ammi majus prefers cool, moist soil.


•FREE SHIPPING on all orders of $35 or more.
•Flat Rate shipping no matter how many seeds you order.
•Growing instructions included on each seed packet.

*All information is provided for educational purposes only.
You may also like",//southernseeds.com/cdn/shop/products/bishops-flower-wild-carrot-ammi-majus-500-seeds-986465_180x.jpg?v=1663210213 180w
